"Station.ID" "Date" "dem" "x" "y" "WS" "temp" "HMIX" "PREC" "EMI" "PM10" "time" "logPM10"
"1071" 15 2005-11-14 271.7 436.69 5046.69 0.43 281.54 653.21 0 21.37 102 45 4.62497281328427
"1072" 16 2005-11-14 337 386.95 5003.68 0.54 281.93 721.45 0 11.04 114 45 4.7361984483945
"1073" 17 2005-11-14 154 470.41 5031.91 0.75 281.48 281.19 0 40.74 73 45 4.29045944114839
"1074" 18 2005-11-14 201.7 483.16 4956.77 0.81 280.74 390.08 0 13.99 60 45 4.0943445622221
"1075" 19 2005-11-14 374.9 368.18 4971.65 0.43 281.68 665.14 0 25.84 68 45 4.21950770517611
"1076" 20 2005-11-14 243.6 393.64 4986.79 0.34 281.81 668.78 0 218.75 118 45 4.77068462446567
"1077" 21 2005-11-14 243.6 396.04 4992.42 0.45 282.2 733.16 0 201.62 131 45 4.87519732320115
"1078" 22 2005-11-14 118.5 489 4971.8 0.78 281.24 425.1 0 31.38 59 45 4.07753744390572
"1079" 23 2005-11-14 131 454.26 5019.81 0.8 281.77 308.36 0 28.16 88 45 4.47733681447821
"1080" 24 2005-11-14 201.4 466.4 5086.6 1.06 282.64 371.02 0 21.35 74 45 4.30406509320417
"1081" 1 2005-11-15 95.2 469.45 4972.85 0.65 282.32 391.08 2.5 37.21 72 46 4.27666611901606
"1082" 2 2005-11-15 164.1 423.48 4950.69 0.74 281.81 401.96 0 20.87 55 46 4.00733318523247
"1083" 3 2005-11-15 242.9 490.71 4948.86 0.55 280.1 219.01 8.46 8.1 54 46 3.98898404656427
"1084" 4 2005-11-15 149.9 437.36 4973.34 0.56 281.98 467.9 0 31.44 75 46 4.31748811353631
"1085" 5 2005-11-15 405 426.44 5045.66 0.56 282.09 688.94 0 34.69 63 46 4.14313472639153
"1086" 6 2005-11-15 257.5 394.6 5001.18 0.82 282.46 834.35 0 46.22 97 46 4.57471097850338
"1087" 7 2005-11-15 313.2 457.96 5061.46 0.79 281.82 714.29 0 22.34 61 46 4.11087386417331
"1088" 8 2005-11-15 345.2 444.29 5062.64 0.68 281.2 679 0 15.05 52 46 3.95124371858143
"1089" 9 2005-11-15 331 376.96 4993.48 0.49 281.61 630.11 0 23.39 90 46 4.49980967033027
"1090" 10 2005-11-15 280.4 416.65 4985.65 0.5 281.75 524.26 0 7.02 74 46 4.30406509320417
"1091" 11 2005-11-15 238.8 399.22 4967.87 0.54 282.05 649.47 0 14.8 103 46 4.63472898822964
"1092" 12 2005-11-15 118.3 456.49 4998.42 0.59 282.5 394.77 0 28.36 42 46 3.73766961828337
"1093" 13 2005-11-15 124.7 483.36 5028.7 0.66 282.63 454.44 0 8.87 76 46 4.33073334028633
"1094" 14 2005-11-15 551.6 383.63 4915.52 0.78 280.89 450.96 0 27.54 56 46 4.02535169073515
"1095" 15 2005-11-15 271.7 436.69 5046.69 0.62 282.09 680.76 0 21.26 70 46 4.24849524204936
"1096" 16 2005-11-15 337 386.95 5003.68 0.55 282.22 792.03 0 11 96 46 4.56434819146784
"1097" 17 2005-11-15 154 470.41 5031.91 0.81 282.12 368.63 0 40.6 67 46 4.20469261939097
"1098" 18 2005-11-15 201.7 483.16 4956.77 0.66 281.23 220.67 5.2 13.94 40 46 3.68887945411394
"1099" 19 2005-11-15 374.9 368.18 4971.65 0.58 281.53 588.98 0 25.81 60 46 4.0943445622221
"1100" 20 2005-11-15 243.6 393.64 4986.79 0.43 282 664.35 0 217.63 104 46 4.64439089914137
"1101" 21 2005-11-15 243.6 396.04 4992.42 0.53 282.45 738.24 0 200.43 111 46 4.70953020131233
"1102" 22 2005-11-15 118.5 489 4971.8 0.59 281.8 234.01 5.36 31.36 53 46 3.97029191355212
"1103" 23 2005-11-15 131 454.26 5019.81 0.65 282.55 457.99 0 28.04 64 46 4.15888308335967
"1104" 24 2005-11-15 201.4 466.4 5086.6 1.19 283.35 447.01 0 21.23 62 46 4.12713438504509
"1105" 1 2005-11-16 95.2 469.45 4972.85 0.76 282.83 504.7 0 38.27 69 47 4.23410650459726
"1106" 2 2005-11-16 164.1 423.48 4950.69 0.45 281.93 483.58 0 21.65 51 47 3.93182563272433
"1107" 3 2005-11-16 242.9 490.71 4948.86 0.47 280.9 422.73 0 8.31 54 47 3.98898404656427
"1108" 4 2005-11-16 149.9 437.36 4973.34 0.56 282.18 486.43 0 32.7 66 47 4.18965474202643
"1109" 5 2005-11-16 405 426.44 5045.66 0.73 282.06 694.29 0 36.18 65 47 4.17438726989564
"1110" 6 2005-11-16 257.5 394.6 5001.18 0.75 281.94 569.05 0 47.45 86 47 4.45434729625351
"1111" 7 2005-11-16 313.2 457.96 5061.46 0.94 280.93 514.96 0 23.13 55 47 4.00733318523247
"1112" 8 2005-11-16 345.2 444.29 5062.64 0.68 280.82 586.27 0 15.57 42 47 3.73766961828337
"1113" 9 2005-11-16 331 376.96 4993.48 0.48 280.76 583.37 0 23.87 46 47 3.8286413964891
"1114" 10 2005-11-16 280.4 416.65 4985.65 0.48 281.64 483.31 0 7.21 64 47 4.15888308335967
"1115" 11 2005-11-16 238.8 399.22 4967.87 0.47 281.78 514.79 0 15.24 86 47 4.45434729625351
"1116" 12 2005-11-16 118.3 456.49 4998.42 0.85 282.87 474.68 0 29.47 49 47 3.89182029811063
"1117" 13 2005-11-16 124.7 483.36 5028.7 1.12 282.83 453.5 0 9.11 61 47 4.11087386417331
"1118" 14 2005-11-16 551.6 383.63 4915.52 0.61 279.74 507.08 0 28.51 53 47 3.97029191355212
"1119" 15 2005-11-16 271.7 436.69 5046.69 0.68 281.48 576.9 0 22.09 69 47 4.23410650459726
"1120" 16 2005-11-16 337 386.95 5003.68 0.53 281.76 606.23 0 11.27 72 47 4.27666611901606
"1121" 17 2005-11-16 154 470.41 5031.91 1.28 282.26 358 0 42.11 58 47 4.06044301054642
"1122" 18 2005-11-16 201.7 483.16 4956.77 0.54 282.04 461.53 0 14.43 47 47 3.85014760171006
"1123" 19 2005-11-16 374.9 368.18 4971.65 0.57 280.85 538.05 0 26.81 33 47 3.49650756146648
"1124" 20 2005-11-16 243.6 393.64 4986.79 0.4 281.66 590.48 0 226.52 70 47 4.24849524204936
"1125" 21 2005-11-16 243.6 396.04 4992.42 0.5 282.05 625.96 0 209.53 84 47 4.43081679884331
"1126" 22 2005-11-16 118.5 489 4971.8 0.61 282.54 499.5 0 32.21 51 47 3.93182563272433
"1127" 23 2005-11-16 131 454.26 5019.81 0.82 282.55 345.94 0 29.19 65 47 4.17438726989564
"1128" 24 2005-11-16 201.4 466.4 5086.6 1.65 282.41 400.58 0 22.06 36 47 3.58351893845611
"1129" 1 2005-11-17 95.2 469.45 4972.85 1.4 282.74 683.61 0 38.72 75 48 4.31748811353631
"1130" 2 2005-11-17 164.1 423.48 4950.69 0.86 282.11 644.77 0 21.95 37 48 3.61091791264422
"1131" 3 2005-11-17 242.9 490.71 4948.86 0.69 281.31 569.53 0 8.42 66 48 4.18965474202643
"1132" 4 2005-11-17 149.9 437.36 4973.34 1.45 282.42 890.26 0 33.08 58 48 4.06044301054642
"1133" 5 2005-11-17 405 426.44 5045.66 0.63 281.35 1102 0 36.75 20 48 2.99573227355399
"1134" 6 2005-11-17 257.5 394.6 5001.18 1.12 281.91 1214.4 0 47.98 62 48 4.12713438504509
"1135" 7 2005-11-17 313.2 457.96 5061.46 1.92 280.62 1166.8 0 23.44 32 48 3.46573590279973
"1136" 8 2005-11-17 345.2 444.29 5062.64 1.36 280.99 1202.8 0 15.76 29 48 3.36729582998647
"1137" 9 2005-11-17 331 376.96 4993.48 0.75 279.98 1050.5 0 24.12 48 48 3.87120101090789
"1138" 10 2005-11-17 280.4 416.65 4985.65 0.87 281.65 1133.3 0 7.27 43 48 3.76120011569356
"1139" 11 2005-11-17 238.8 399.22 4967.87 0.79 281.56 952.43 0 15.43 61 48 4.11087386417331
"1140" 12 2005-11-17 118.3 456.49 4998.42 1.2 282.73 779.83 0 29.89 48 48 3.87120101090789
"1141" 13 2005-11-17 124.7 483.36 5028.7 1.43 281.82 714.36 0 9.2 62 48 4.12713438504509
"1142" 14 2005-11-17 551.6 383.63 4915.52 1.04 280.14 591.2 0 28.89 NA 48 NA
"1143" 15 2005-11-17 271.7 436.69 5046.69 0.96 280.65 1152.1 0 22.42 36 48 3.58351893845611
"1144" 16 2005-11-17 337 386.95 5003.68 0.83 281.37 1169.2 0 11.37 36 48 3.58351893845611
"1145" 17 2005-11-17 154 470.41 5031.91 1.61 281.54 594.72 0 42.73 38 48 3.63758615972639
"1146" 18 2005-11-17 201.7 483.16 4956.77 0.95 282.05 577.9 0 14.62 51 48 3.93182563272433
"1147" 19 2005-11-17 374.9 368.18 4971.65 0.82 281.71 979.97 0 27.15 16 48 2.77258872223978
"1148" 20 2005-11-17 243.6 393.64 4986.79 0.66 281.91 1059.7 0 229.88 55 48 4.00733318523247
"1149" 21 2005-11-17 243.6 396.04 4992.42 0.69 282.49 1194.3 0 212.95 68 48 4.21950770517611
"1150" 22 2005-11-17 118.5 489 4971.8 0.93 282.55 649.57 0 32.59 42 48 3.73766961828337
"1151" 23 2005-11-17 131 454.26 5019.81 1.2 281.13 564.41 0 29.64 62 48 4.12713438504509
"1152" 24 2005-11-17 201.4 466.4 5086.6 2.53 282.61 768.66 0 22.38 12 48 2.484906649788
"1153" 1 2005-11-18 95.2 469.45 4972.85 1.03 280.08 748.33 0 40.63 64 49 4.15888308335967
"1154" 2 2005-11-18 164.1 423.48 4950.69 0.58 279.19 674.35 0 23.25 40 49 3.68887945411394
"1155" 3 2005-11-18 242.9 490.71 4948.86 0.53 278.63 611.2 0 8.81 61 49 4.11087386417331
"1156" 4 2005-11-18 149.9 437.36 4973.34 1.16 279.7 830.84 0 35.26 48 49 3.87120101090789
"1157" 5 2005-11-18 405 426.44 5045.66 0.59 278.46 1133.9 0 39.21 43 49 3.76120011569356
"1158" 6 2005-11-18 257.5 394.6 5001.18 0.86 279.57 1259.5 1.28 50.2 57 49 4.04305126783455
"1159" 7 2005-11-18 313.2 457.96 5061.46 1.4 277.73 1130.1 0 24.76 30 49 3.40119738166216
"1160" 8 2005-11-18 345.2 444.29 5062.64 1.25 278.1 1252.4 0 16.6 32 49 3.46573590279973
"1161" 9 2005-11-18 331 376.96 4993.48 0.54 277.33 1100.1 0 25.13 56 49 4.02535169073515
"1162" 10 2005-11-18 280.4 416.65 4985.65 0.96 278.87 1116.4 0 7.58 40 49 3.68887945411394
"1163" 11 2005-11-18 238.8 399.22 4967.87 0.53 278.64 895.91 0 16.26 66 49 4.18965474202643
"1164" 12 2005-11-18 118.3 456.49 4998.42 1.43 280.42 876.4 0 31.71 29 49 3.36729582998647
"1165" 13 2005-11-18 124.7 483.36 5028.7 1.3 280.3 701.95 0 9.6 48 49 3.87120101090789
"1166" 14 2005-11-18 551.6 383.63 4915.52 0.83 277.27 527.13 0 30.49 40 49 3.68887945411394
"1167" 15 2005-11-18 271.7 436.69 5046.69 0.93 278.44 1207.1 0 23.79 32 49 3.46573590279973
"1168" 16 2005-11-18 337 386.95 5003.68 0.71 278.82 1236.4 0 11.8 39 49 3.66356164612965
"1169" 17 2005-11-18 154 470.41 5031.91 1.52 279.88 560.46 1.43 45.33 28 49 3.3322045101752
"1170" 18 2005-11-18 201.7 483.16 4956.77 0.61 279.14 575.53 0 15.45 49 49 3.89182029811063
"1171" 19 2005-11-18 374.9 368.18 4971.65 0.55 279.06 876.89 0 28.75 33 49 3.49650756146648
"1172" 20 2005-11-18 243.6 393.64 4986.79 0.5 279.16 1059.7 0 244.21 63 49 4.14313472639153
"1173" 21 2005-11-18 243.6 396.04 4992.42 0.57 279.93 1193.5 2.1 227.56 72 49 4.27666611901606
"1174" 22 2005-11-18 118.5 489 4971.8 0.64 279.61 675.7 0 34.18 55 49 4.00733318523247
"1175" 23 2005-11-18 131 454.26 5019.81 1 278.73 553.02 1.48 31.59 54 49 3.98898404656427
"1176" 24 2005-11-18 201.4 466.4 5086.6 0.94 279.05 685.95 0 23.72 9 49 2.19722457733622
"1177" 1 2005-11-19 95.2 469.45 4972.85 0.77 276.73 594.42 0 25.48 55 50 4.00733318523247
"1178" 2 2005-11-19 164.1 423.48 4950.69 0.72 277.79 776.8 0 18.59 28 50 3.3322045101752
"1179" 3 2005-11-19 242.9 490.71 4948.86 0.75 276 610.89 0 6.47 41 50 3.71357206670431
"1180" 4 2005-11-19 149.9 437.36 4973.34 1.36 277.66 819.68 0 28.04 44 50 3.78418963391826
"1181" 5 2005-11-19 405 426.44 5045.66 0.79 276.94 1112.2 0 31.22 NA 50 NA
"1182" 6 2005-11-19 257.5 394.6 5001.18 0.91 277.19 1139.6 0 32.96 46 50 3.8286413964891
"1183" 7 2005-11-19 313.2 457.96 5061.46 1.99 276.69 1079.2 0 17.1 25 50 3.2188758248682
"1184" 8 2005-11-19 345.2 444.29 5062.64 1.64 276.79 1150.5 0 12.1 27 50 3.29583686600433
"1185" 9 2005-11-19 331 376.96 4993.48 0.67 275.65 1075.3 0 16.04 41 50 3.71357206670431
"1186" 10 2005-11-19 280.4 416.65 4985.65 0.81 276.85 1079.9 0 6.21 27 50 3.29583686600433
"1187" 11 2005-11-19 238.8 399.22 4967.87 0.52 276.34 964.83 0 13.74 55 50 4.00733318523247
"1188" 12 2005-11-19 118.3 456.49 4998.42 1.51 278.3 764.67 0 25.28 24 50 3.17805383034795
"1189" 13 2005-11-19 124.7 483.36 5028.7 1.42 277.29 652.44 0 6.28 33 50 3.49650756146648
"1190" 14 2005-11-19 551.6 383.63 4915.52 1.13 276.14 616.31 0 23.84 12 50 2.484906649788
"1191" 15 2005-11-19 271.7 436.69 5046.69 1.18 276.47 1178 0 18.8 23 50 3.13549421592915
"1192" 16 2005-11-19 337 386.95 5003.68 0.63 276.66 1124.9 0 7.08 24 50 3.17805383034795
"1193" 17 2005-11-19 154 470.41 5031.91 1.74 277.39 478.08 0 35.05 28 50 3.3322045101752
"1194" 18 2005-11-19 201.7 483.16 4956.77 0.73 276.32 549.7 0 11.76 59 50 4.07753744390572
"1195" 19 2005-11-19 374.9 368.18 4971.65 1.04 278.05 983.38 0 23.61 19 50 2.94443897916644
"1196" 20 2005-11-19 243.6 393.64 4986.79 0.56 277.46 1078.2 0 178.93 45 50 3.80666248977032
"1197" 21 2005-11-19 243.6 396.04 4992.42 0.59 278.13 1172.7 0 178.11 56 50 4.02535169073515
"1198" 22 2005-11-19 118.5 489 4971.8 0.51 276.55 594.23 0 21.77 54 50 3.98898404656427
"1199" 23 2005-11-19 131 454.26 5019.81 0.88 275.42 453.06 0 24.78 39 50 3.66356164612965
"1200" 24 2005-11-19 201.4 466.4 5086.6 1.63 278.26 652.46 0 16.17 10 50 2.30258509299405
"1201" 1 2005-11-20 95.2 469.45 4972.85 0.87 275.79 451.85 0 21.92 61 51 4.11087386417331
"1202" 2 2005-11-20 164.1 423.48 4950.69 1.12 277.01 466.75 0 15.42 33 51 3.49650756146648
"1203" 3 2005-11-20 242.9 490.71 4948.86 0.64 275.97 432.77 0 5.49 53 51 3.97029191355212
"1204" 4 2005-11-20 149.9 437.36 4973.34 0.94 276.63 476.83 0 24.07 48 51 3.87120101090789
"1205" 5 2005-11-20 405 426.44 5045.66 0.57 276.44 660.37 0 25.83 24 51 3.17805383034795
"1206" 6 2005-11-20 257.5 394.6 5001.18 0.81 275.85 689.12 0 25.28 50 51 3.91202300542815
"1207" 7 2005-11-20 313.2 457.96 5061.46 1.18 275.31 733.68 0 14.19 37 51 3.61091791264422
"1208" 8 2005-11-20 345.2 444.29 5062.64 1.16 276 687.07 0 9.51 34 51 3.52636052461616
"1209" 9 2005-11-20 331 376.96 4993.48 0.61 274.25 661.23 0 12.97 54 51 3.98898404656427
"1210" 10 2005-11-20 280.4 416.65 4985.65 0.62 275.84 565.33 0 5.59 43 51 3.76120011569356
"1211" 11 2005-11-20 238.8 399.22 4967.87 0.47 275.03 519.35 0 12.25 64 51 4.15888308335967
"1212" 12 2005-11-20 118.3 456.49 4998.42 0.88 276.41 423.11 0 21.08 44 51 3.78418963391826
"1213" 13 2005-11-20 124.7 483.36 5028.7 1.13 275.6 407.33 0 5.04 NA 51 NA
"1214" 14 2005-11-20 551.6 383.63 4915.52 1.15 275.15 460.01 0 18.68 NA 51 NA
"1215" 15 2005-11-20 271.7 436.69 5046.69 0.86 275.23 623.13 0 14.79 38 51 3.63758615972639
"1216" 16 2005-11-20 337 386.95 5003.68 0.58 275.64 712.66 0 5.4 40 51 3.68887945411394
"1217" 17 2005-11-20 154 470.41 5031.91 1.34 275.62 312.07 0 27.11 50 51 3.91202300542815
"1218" 18 2005-11-20 201.7 483.16 4956.77 0.74 275.52 405.97 0 9.26 45 51 3.80666248977032
"1219" 19 2005-11-20 374.9 368.18 4971.65 0.73 276.26 643.31 0 19.93 33 51 3.49650756146648
"1220" 20 2005-11-20 243.6 393.64 4986.79 0.42 276.28 639.1 0 139.71 53 51 3.97029191355212
"1221" 21 2005-11-20 243.6 396.04 4992.42 0.47 276.63 699.72 0 145.99 75 51 4.31748811353631
"1222" 22 2005-11-20 118.5 489 4971.8 0.64 275.53 441.68 0 17.85 50 51 3.91202300542815
"1223" 23 2005-11-20 131 454.26 5019.81 0.62 274.13 302.52 0 20.72 54 51 3.98898404656427
"1224" 24 2005-11-20 201.4 466.4 5086.6 1.54 276.87 445.28 0 13.54 17 51 2.83321334405622
"1225" 1 2005-11-21 95.2 469.45 4972.85 1.48 277.96 428.55 0 37.27 86 52 4.45434729625351
"1226" 2 2005-11-21 164.1 423.48 4950.69 1.03 279.08 484.99 0 20.97 49 52 3.89182029811063
"1227" 3 2005-11-21 242.9 490.71 4948.86 0.68 279.03 584.05 0 8.1 59 52 4.07753744390572
"1228" 4 2005-11-21 149.9 437.36 4973.34 1.34 278.66 445.47 0 31.33 72 52 4.27666611901606
"1229" 5 2005-11-21 405 426.44 5045.66 0.72 278.84 664.66 0 34.88 26 52 3.25809653802148
"1230" 6 2005-11-21 257.5 394.6 5001.18 0.92 277.23 581.16 0 46.17 80 52 4.38202663467388
"1231" 7 2005-11-21 313.2 457.96 5061.46 1.46 277.61 686 0 22.44 49 52 3.89182029811063
"1232" 8 2005-11-21 345.2 444.29 5062.64 1.26 278.68 700.27 0 15.12 47 52 3.85014760171006
"1233" 9 2005-11-21 331 376.96 4993.48 0.7 276.12 649.16 0 23.27 69 52 4.23410650459726
"1234" 10 2005-11-21 280.4 416.65 4985.65 0.72 277.81 564.87 0 7.04 59 52 4.07753744390572
"1235" 11 2005-11-21 238.8 399.22 4967.87 0.62 276.54 473.08 0 14.77 75 52 4.31748811353631
"1236" 12 2005-11-21 118.3 456.49 4998.42 0.84 278.35 370.52 0 28.51 59 52 4.07753744390572
"1237" 13 2005-11-21 124.7 483.36 5028.7 1.58 277.42 309.15 0 8.9 NA 52 NA
"1238" 14 2005-11-21 551.6 383.63 4915.52 1.14 277.23 485.92 0 27.67 NA 52 NA
"1239" 15 2005-11-21 271.7 436.69 5046.69 0.91 277.31 543.5 0 21.37 46 52 3.8286413964891
"1240" 16 2005-11-21 337 386.95 5003.68 0.64 277.24 657.93 0 11.04 58 52 4.06044301054642
"1241" 17 2005-11-21 154 470.41 5031.91 1.68 277.13 258.05 0 40.74 52 52 3.95124371858143
"1242" 18 2005-11-21 201.7 483.16 4956.77 0.87 278.2 524.96 0 13.99 51 52 3.93182563272433
"1243" 19 2005-11-21 374.9 368.18 4971.65 0.84 277.95 572.19 0 25.84 39 52 3.66356164612965
"1244" 20 2005-11-21 243.6 393.64 4986.79 0.49 278.12 609.86 0 218.75 73 52 4.29045944114839
"1245" 21 2005-11-21 243.6 396.04 4992.42 0.52 278.49 662.1 0 201.62 97 52 4.57471097850338
"1246" 22 2005-11-21 118.5 489 4971.8 0.99 277.94 453.2 0 31.38 43 52 3.76120011569356
"1247" 23 2005-11-21 131 454.26 5019.81 0.98 275.8 218.5 0 28.16 86 52 4.45434729625351
"1248" 24 2005-11-21 201.4 466.4 5086.6 0.92 278.45 358.24 0 21.35 18 52 2.89037175789616
"1249" 1 2005-11-22 95.2 469.45 4972.85 1.74 276.95 748.31 0 37.21 57 53 4.04305126783455
"1250" 2 2005-11-22 164.1 423.48 4950.69 0.79 276.66 640.54 0 20.87 42 53 3.73766961828337
"1251" 3 2005-11-22 242.9 490.71 4948.86 0.91 275.87 585.14 0 8.1 53 53 3.97029191355212
"1252" 4 2005-11-22 149.9 437.36 4973.34 1.67 277.02 813.73 0 31.44 47 53 3.85014760171006
"1253" 5 2005-11-22 405 426.44 5045.66 0.55 276.44 860.04 3.98 34.69 30 53 3.40119738166216
"1254" 6 2005-11-22 257.5 394.6 5001.18 1.64 276.59 935.34 0 46.22 57 53 4.04305126783455
"1255" 7 2005-11-22 313.2 457.96 5061.46 1.21 276.5 926.79 0 22.34 42 53 3.73766961828337
"1256" 8 2005-11-22 345.2 444.29 5062.64 1.07 276.01 846.7 1.17 15.05 42 53 3.73766961828337
"1257" 9 2005-11-22 331 376.96 4993.48 0.44 275.32 865.33 0 23.39 53 53 3.97029191355212
"1258" 10 2005-11-22 280.4 416.65 4985.65 1.54 276.33 985.85 0 7.02 43 53 3.76120011569356
"1259" 11 2005-11-22 238.8 399.22 4967.87 1.28 276.37 881.44 0 14.8 69 53 4.23410650459726
"1260" 12 2005-11-22 118.3 456.49 4998.42 1.52 277.81 772.78 0 28.36 42 53 3.73766961828337
"1261" 13 2005-11-22 124.7 483.36 5028.7 1.19 277.77 657.09 0 8.87 NA 53 NA
"1262" 14 2005-11-22 551.6 383.63 4915.52 0.96 274.54 478.84 1.1 27.54 37 53 3.61091791264422
"1263" 15 2005-11-22 271.7 436.69 5046.69 0.82 276.56 890.42 1.9 21.26 41 53 3.71357206670431
"1264" 16 2005-11-22 337 386.95 5003.68 1.18 276.23 899.38 2.82 11 41 53 3.71357206670431
"1265" 17 2005-11-22 154 470.41 5031.91 1.38 277.22 548.15 0 40.6 34 53 3.52636052461616
"1266" 18 2005-11-22 201.7 483.16 4956.77 0.87 275.93 611.22 0 13.94 39 53 3.66356164612965
"1267" 19 2005-11-22 374.9 368.18 4971.65 0.79 276.59 841.28 1.15 25.81 41 53 3.71357206670431
"1268" 20 2005-11-22 243.6 393.64 4986.79 1.12 276.71 920.11 0 217.63 54 53 3.98898404656427
"1269" 21 2005-11-22 243.6 396.04 4992.42 1.32 277.09 976.27 0 200.43 75 53 4.31748811353631
"1270" 22 2005-11-22 118.5 489 4971.8 1.2 276.49 769.66 0 31.36 50 53 3.91202300542815
"1271" 23 2005-11-22 131 454.26 5019.81 1.24 276.75 551.91 0 28.04 61 53 4.11087386417331
"1272" 24 2005-11-22 201.4 466.4 5086.6 1.76 278.73 548.83 0 21.23 24 53 3.17805383034795
"1273" 1 2005-11-23 95.2 469.45 4972.85 1.87 274.47 830 0 38.27 49 54 3.89182029811063
"1274" 2 2005-11-23 164.1 423.48 4950.69 1.16 273.97 616.17 0 21.65 32 54 3.46573590279973
"1275" 3 2005-11-23 242.9 490.71 4948.86 1.35 273.66 1060.3 0 8.31 38 54 3.63758615972639
"1276" 4 2005-11-23 149.9 437.36 4973.34 1.89 274.25 814.44 0 32.7 44 54 3.78418963391826
"1277" 5 2005-11-23 405 426.44 5045.66 0.64 273.4 943.75 1.34 36.18 29 54 3.36729582998647
"1278" 6 2005-11-23 257.5 394.6 5001.18 1.57 273.28 960.55 0 47.45 44 54 3.78418963391826
"1279" 7 2005-11-23 313.2 457.96 5061.46 1.14 272.8 811.83 0 23.13 41 54 3.71357206670431
"1280" 8 2005-11-23 345.2 444.29 5062.64 0.98 272.89 815.97 0 15.57 38 54 3.63758615972639
"1281" 9 2005-11-23 331 376.96 4993.48 0.69 272.18 950.78 0 23.87 36 54 3.58351893845611
"1282" 10 2005-11-23 280.4 416.65 4985.65 1.2 273.31 996.5 0 7.21 44 54 3.78418963391826
"1283" 11 2005-11-23 238.8 399.22 4967.87 1.04 273.12 848.59 0 15.24 48 54 3.87120101090789
"1284" 12 2005-11-23 118.3 456.49 4998.42 1.52 274.8 835.96 0 29.47 30 54 3.40119738166216
"1285" 13 2005-11-23 124.7 483.36 5028.7 1.42 274.6 650.27 0 9.11 44 54 3.78418963391826
"1286" 14 2005-11-23 551.6 383.63 4915.52 1.35 271.6 467.08 2.76 28.51 15 54 2.70805020110221
"1287" 15 2005-11-23 271.7 436.69 5046.69 0.92 273.27 872.64 0 22.09 37 54 3.61091791264422
"1288" 16 2005-11-23 337 386.95 5003.68 1.2 273 981.82 0 11.27 25 54 3.2188758248682
"1289" 17 2005-11-23 154 470.41 5031.91 1.57 274.14 461.77 0 42.11 38 54 3.63758615972639
"1290" 18 2005-11-23 201.7 483.16 4956.77 1.84 273.89 1115.5 0 14.43 29 54 3.36729582998647
"1291" 19 2005-11-23 374.9 368.18 4971.65 0.8 272.85 831.07 1.25 26.81 29 54 3.36729582998647
"1292" 20 2005-11-23 243.6 393.64 4986.79 1.02 273.46 917.8 0 226.52 38 54 3.63758615972639
"1293" 21 2005-11-23 243.6 396.04 4992.42 1.16 273.85 985.13 0 209.53 58 54 4.06044301054642
"1294" 22 2005-11-23 118.5 489 4971.8 1.82 274.24 1004.3 0 32.21 39 54 3.66356164612965
"1295" 23 2005-11-23 131 454.26 5019.81 1.14 273.6 505.24 0 29.19 46 54 3.8286413964891
"1296" 24 2005-11-23 201.4 466.4 5086.6 1.27 274.92 495.87 0 22.06 23 54 3.13549421592915
"1297" 1 2005-11-24 95.2 469.45 4972.85 0.95 274 594.63 0 38.72 62 55 4.12713438504509
"1298" 2 2005-11-24 164.1 423.48 4950.69 0.84 273.55 572.62 0 21.95 39 55 3.66356164612965
"1299" 3 2005-11-24 242.9 490.71 4948.86 0.93 273.31 435.63 0 8.42 46 55 3.8286413964891
"1300" 4 2005-11-24 149.9 437.36 4973.34 1.35 273.57 603.19 0 33.08 51 55 3.93182563272433
"1301" 5 2005-11-24 405 426.44 5045.66 0.73 272.84 793.01 0 36.75 36 55 3.58351893845611
"1302" 6 2005-11-24 257.5 394.6 5001.18 1.15 272.69 897.36 0 47.98 50 55 3.91202300542815
"1303" 7 2005-11-24 313.2 457.96 5061.46 1.2 272.26 808.82 0 23.44 55 55 4.00733318523247
"1304" 8 2005-11-24 345.2 444.29 5062.64 1.14 272.45 835.97 0 15.76 44 55 3.78418963391826
"1305" 9 2005-11-24 331 376.96 4993.48 0.7 271.44 832.55 0 24.12 48 55 3.87120101090789
"1306" 10 2005-11-24 280.4 416.65 4985.65 0.78 272.7 818.94 0 7.27 43 55 3.76120011569356
"1307" 11 2005-11-24 238.8 399.22 4967.87 0.73 272.26 668.33 0 15.43 58 55 4.06044301054642
"1308" 12 2005-11-24 118.3 456.49 4998.42 1.29 274.23 735.61 0 29.89 36 55 3.58351893845611
"1309" 13 2005-11-24 124.7 483.36 5028.7 1.31 273.77 532.15 0 9.2 57 55 4.04305126783455
"1310" 14 2005-11-24 551.6 383.63 4915.52 0.81 270.49 513.19 0 28.89 21 55 3.04452243772342
"1311" 15 2005-11-24 271.7 436.69 5046.69 1.02 272.33 770.78 0 22.42 44 55 3.78418963391826
"1312" 16 2005-11-24 337 386.95 5003.68 0.8 272.37 880.86 0 11.37 30 55 3.40119738166216
"1313" 17 2005-11-24 154 470.41 5031.91 1.58 273.14 406.64 0 42.73 NA 55 NA
"1314" 18 2005-11-24 201.7 483.16 4956.77 0.93 273.52 461.07 0 14.62 44 55 3.78418963391826
"1315" 19 2005-11-24 374.9 368.18 4971.65 0.98 272.43 810.46 0 27.15 35 55 3.55534806148941
"1316" 20 2005-11-24 243.6 393.64 4986.79 0.72 272.98 805.02 0 229.88 54 55 3.98898404656427
