yy;mm;banda;SiteID;Tmax;Elevation;x;y
1988;1;28;aeronautica_6881;16.09;68.07789611816406;1073.8022965661255;4248.338445020401
1989;1;29;aeronautica_6881;14.419354838709678;68.07789611816406;1073.8022965661255;4248.338445020401
1990;1;30;aeronautica_6881;15.403225806451614;68.07789611816406;1073.8022965661255;4248.338445020401
1991;1;31;aeronautica_6881;14.44516129032258;68.07789611816406;1073.8022965661255;4248.338445020401
1992;1;32;aeronautica_6881;14.241935483870968;68.07789611816406;1073.8022965661255;4248.338445020401
1993;1;33;aeronautica_6881;14.245161290322581;68.07789611816406;1073.8022965661255;4248.338445020401
1994;1;34;aeronautica_6881;15.129032258064516;68.07789611816406;1073.8022965661255;4248.338445020401
1995;1;35;aeronautica_6881;14.1;68.07789611816406;1073.8022965661255;4248.338445020401
1996;1;36;aeronautica_6881;15.083870967741936;68.07789611816406;1073.8022965661255;4248.338445020401
1997;1;37;aeronautica_6881;15.483870967741936;68.07789611816406;1073.8022965661255;4248.338445020401
1998;1;38;aeronautica_6881;14.786666666666667;68.07789611816406;1073.8022965661255;4248.338445020401
1999;1;39;aeronautica_6881;14.237037037037037;68.07789611816406;1073.8022965661255;4248.338445020401
2000;1;40;aeronautica_6881;13.411111111111111;68.07789611816406;1073.8022965661255;4248.338445020401
2001;1;41;aeronautica_6881;16.3;68.07789611816406;1073.8022965661255;4248.338445020401
2002;1;42;aeronautica_6881;13.967741935483872;68.07789611816406;1073.8022965661255;4248.338445020401
2003;1;43;aeronautica_6881;15.341935483870968;68.07789611816406;1073.8022965661255;4248.338445020401
2004;1;44;aeronautica_6881;13.996774193548386;68.07789611816406;1073.8022965661255;4248.338445020401
2005;1;45;aeronautica_6881;13.174193548387096;68.07789611816406;1073.8022965661255;4248.338445020401
2006;1;46;aeronautica_6881;14.22258064516129;68.07789611816406;1073.8022965661255;4248.338445020401
2007;1;47;aeronautica_6881;15.964516129032258;68.07789611816406;1073.8022965661255;4248.338445020401
2008;1;48;aeronautica_6881;15.280645161290323;68.07789611816406;1073.8022965661255;4248.338445020401
2009;1;49;aeronautica_6881;14.912903225806451;68.07789611816406;1073.8022965661255;4248.338445020401
2010;1;50;aeronautica_6881;14.551612903225806;68.07789611816406;1073.8022965661255;4248.338445020401
2011;1;51;aeronautica_6881;14.92258064516129;68.07789611816406;1073.8022965661255;4248.338445020401
2012;1;52;aeronautica_6881;14.348387096774193;68.07789611816406;1073.8022965661255;4248.338445020401
2013;1;53;aeronautica_6881;14.741935483870968;68.07789611816406;1073.8022965661255;4248.338445020401
2014;1;54;aeronautica_6881;15.503225806451614;68.07789611816406;1073.8022965661255;4248.338445020401
2015;1;55;aeronautica_6881;15.070967741935483;68.07789611816406;1073.8022965661255;4248.338445020401
2016;1;56;aeronautica_6881;15.567741935483872;68.07789611816406;1073.8022965661255;4248.338445020401
2017;1;57;aeronautica_6881;12.36;68.07789611816406;1073.8022965661255;4248.338445020401
2018;1;58;aeronautica_6881;15.96774193548387;68.07789611816406;1073.8022965661255;4248.338445020401
2019;1;59;aeronautica_6881;13.270967741935484;68.07789611816406;1073.8022965661255;4248.338445020401
2020;1;60;aeronautica_6881;15.658064516129032;68.07789611816406;1073.8022965661255;4248.338445020401
1961;1;1;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1962;1;2;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1963;1;3;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1964;1;4;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1965;1;5;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1966;1;6;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1967;1;7;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1968;1;8;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1969;1;9;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1970;1;10;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1971;1;11;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1972;1;12;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1973;1;13;aeronautica_6882;14.95357142857143;0;1083.6359280406275;4234.185379493437
1974;1;14;aeronautica_6882;15.46;0;1083.6359280406275;4234.185379493437
1975;1;15;aeronautica_6882;15.461290322580645;0;1083.6359280406275;4234.185379493437
1976;1;16;aeronautica_6882;15.387096774193548;0;1083.6359280406275;4234.185379493437
1977;1;17;aeronautica_6882;16.27741935483871;0;1083.6359280406275;4234.185379493437
1978;1;18;aeronautica_6882;15.26774193548387;0;1083.6359280406275;4234.185379493437
1979;1;19;aeronautica_6882;14.614285714285714;0;1083.6359280406275;4234.185379493437
1980;1;20;aeronautica_6882;14.823333333333334;0;1083.6359280406275;4234.185379493437
1981;1;21;aeronautica_6882;12.893548387096775;0;1083.6359280406275;4234.185379493437
1982;1;22;aeronautica_6882;16.093548387096774;0;1083.6359280406275;4234.185379493437
1983;1;23;aeronautica_6882;15.26551724137931;0;1083.6359280406275;4234.185379493437
1984;1;24;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1985;1;25;aeronautica_6882;14.37741935483871;0;1083.6359280406275;4234.185379493437
1986;1;26;aeronautica_6882;15.103333333333333;0;1083.6359280406275;4234.185379493437
1987;1;27;aeronautica_6882;14.71;0;1083.6359280406275;4234.185379493437
1988;1;28;aeronautica_6882;16.503225806451614;0;1083.6359280406275;4234.185379493437
1989;1;29;aeronautica_6882;15.323333333333332;0;1083.6359280406275;4234.185379493437
1990;1;30;aeronautica_6882;NA;0;1083.6359280406275;4234.185379493437
1991;1;31;aeronautica_6882;14.587096774193549;0;1083.6359280406275;4234.185379493437
1992;1;32;aeronautica_6882;14.616129032258065;0;1083.6359280406275;4234.185379493437
1993;1;33;aeronautica_6882;14.993548387096775;0;1083.6359280406275;4234.185379493437
1994;1;34;aeronautica_6882;15.77741935483871;0;1083.6359280406275;4234.185379493437
1995;1;35;aeronautica_6882;14.089655172413794;0;1083.6359280406275;4234.185379493437
1996;1;36;aeronautica_6882;15.429032258064517;0;1083.6359280406275;4234.185379493437
1997;1;37;aeronautica_6882;15.925806451612903;0;1083.6359280406275;4234.185379493437
1998;1;38;aeronautica_6882;14.974193548387097;0;1083.6359280406275;4234.185379493437
1999;1;39;aeronautica_6882;14.61;0;1083.6359280406275;4234.185379493437
2000;1;40;aeronautica_6882;13.612903225806452;0;1083.6359280406275;4234.185379493437
2001;1;41;aeronautica_6882;16.60322580645161;0;1083.6359280406275;4234.185379493437
2002;1;42;aeronautica_6882;14.04516129032258;0;1083.6359280406275;4234.185379493437
2003;1;43;aeronautica_6882;15.638709677419355;0;1083.6359280406275;4234.185379493437
2004;1;44;aeronautica_6882;14.883870967741936;0;1083.6359280406275;4234.185379493437
2005;1;45;aeronautica_6882;14.14516129032258;0;1083.6359280406275;4234.185379493437
2006;1;46;aeronautica_6882;13.083333333333334;0;1083.6359280406275;4234.185379493437
2007;1;47;aeronautica_6882;16.029032258064518;0;1083.6359280406275;4234.185379493437
2008;1;48;aeronautica_6882;15.648387096774194;0;1083.6359280406275;4234.185379493437
2009;1;49;aeronautica_6882;15.216129032258065;0;1083.6359280406275;4234.185379493437
2010;1;50;aeronautica_6882;14.490322580645161;0;1083.6359280406275;4234.185379493437
2011;1;51;aeronautica_6882;14.774193548387096;0;1083.6359280406275;4234.185379493437
2012;1;52;aeronautica_6882;13.838709677419354;0;1083.6359280406275;4234.185379493437
2013;1;53;aeronautica_6882;15.345161290322581;0;1083.6359280406275;4234.185379493437
2014;1;54;aeronautica_6882;16.574193548387097;0;1083.6359280406275;4234.185379493437
2015;1;55;aeronautica_6882;15.435483870967742;0;1083.6359280406275;4234.185379493437
2016;1;56;aeronautica_6882;15.483870967741936;0;1083.6359280406275;4234.185379493437
2017;1;57;aeronautica_6882;12.966666666666667;0;1083.6359280406275;4234.185379493437
2018;1;58;aeronautica_6882;16.29032258064516;0;1083.6359280406275;4234.185379493437
2019;1;59;aeronautica_6882;12.32258064516129;0;1083.6359280406275;4234.185379493437
2020;1;60;aeronautica_6882;15.864516129032259;0;1083.6359280406275;4234.185379493437
1961;1;1;aeronautica_6883;NA;8.166955947875977;807.6839084489704;4202.385179496009
1962;1;2;aeronautica_6883;16.64516129032258;8.166955947875977;807.6839084489704;4202.385179496009
1963;1;3;aeronautica_6883;15.138709677419355;8.166955947875977;807.6839084489704;4202.385179496009
1964;1;4;aeronautica_6883;16.029032258064518;8.166955947875977;807.6839084489704;4202.385179496009
1965;1;5;aeronautica_6883;16.048387096774192;8.166955947875977;807.6839084489704;4202.385179496009
1966;1;6;aeronautica_6883;16.248387096774195;8.166955947875977;807.6839084489704;4202.385179496009
1967;1;7;aeronautica_6883;15.832258064516129;8.166955947875977;807.6839084489704;4202.385179496009
1968;1;8;aeronautica_6883;15.190322580645162;8.166955947875977;807.6839084489704;4202.385179496009
1969;1;9;aeronautica_6883;16.36774193548387;8.166955947875977;807.6839084489704;4202.385179496009
1970;1;10;aeronautica_6883;16.638709677419357;8.166955947875977;807.6839084489704;4202.385179496009
1971;1;11;aeronautica_6883;16.26451612903226;8.166955947875977;807.6839084489704;4202.385179496009
1972;1;12;aeronautica_6883;16.561290322580646;8.166955947875977;807.6839084489704;4202.385179496009
1973;1;13;aeronautica_6883;16.40967741935484;8.166955947875977;807.6839084489704;4202.385179496009
1974;1;14;aeronautica_6883;16.851612903225806;8.166955947875977;807.6839084489704;4202.385179496009
1975;1;15;aeronautica_6883;16.574193548387097;8.166955947875977;807.6839084489704;4202.385179496009
1976;1;16;aeronautica_6883;16.141935483870967;8.166955947875977;807.6839084489704;4202.385179496009
1977;1;17;aeronautica_6883;16.53548387096774;8.166955947875977;807.6839084489704;4202.385179496009
1978;1;18;aeronautica_6883;16.346666666666668;8.166955947875977;807.6839084489704;4202.385179496009
1979;1;19;aeronautica_6883;15.758064516129032;8.166955947875977;807.6839084489704;4202.385179496009
1980;1;20;aeronautica_6883;16.31935483870968;8.166955947875977;807.6839084489704;4202.385179496009
1981;1;21;aeronautica_6883;14.461290322580645;8.166955947875977;807.6839084489704;4202.385179496009
1982;1;22;aeronautica_6883;17.483870967741936;8.166955947875977;807.6839084489704;4202.385179496009
1983;1;23;aeronautica_6883;16.116129032258065;8.166955947875977;807.6839084489704;4202.385179496009
1984;1;24;aeronautica_6883;16.693548387096776;8.166955947875977;807.6839084489704;4202.385179496009
1985;1;25;aeronautica_6883;15.619354838709677;8.166955947875977;807.6839084489704;4202.385179496009
1986;1;26;aeronautica_6883;16.61935483870968;8.166955947875977;807.6839084489704;4202.385179496009
1987;1;27;aeronautica_6883;16.370967741935484;8.166955947875977;807.6839084489704;4202.385179496009
1988;1;28;aeronautica_6883;17.983870967741936;8.166955947875977;807.6839084489704;4202.385179496009
1989;1;29;aeronautica_6883;16.448387096774194;8.166955947875977;807.6839084489704;4202.385179496009
1990;1;30;aeronautica_6883;17.225806451612904;8.166955947875977;807.6839084489704;4202.385179496009
1991;1;31;aeronautica_6883;16.59032258064516;8.166955947875977;807.6839084489704;4202.385179496009
1992;1;32;aeronautica_6883;16.383870967741935;8.166955947875977;807.6839084489704;4202.385179496009
1993;1;33;aeronautica_6883;16.164516129032258;8.166955947875977;807.6839084489704;4202.385179496009
1994;1;34;aeronautica_6883;17.29032258064516;8.166955947875977;807.6839084489704;4202.385179496009
1995;1;35;aeronautica_6883;16.058064516129033;8.166955947875977;807.6839084489704;4202.385179496009
1996;1;36;aeronautica_6883;17.89677419354839;8.166955947875977;807.6839084489704;4202.385179496009
1997;1;37;aeronautica_6883;18.096774193548388;8.166955947875977;807.6839084489704;4202.385179496009
